Date,FCR-N Pris (EUR/MW),FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),aFRR UP_FI,aFRR DOWN_FI,mFRR UP_FI,mFRR DOWN_FI,,SPOT_FI,Hydro (GWh),,month,year,day
02/06/2024 23:00,35,25,1,31.4,8.6,19.58,18.23,,68.09,,,6,2024,2
03/06/2024 00:00,40,24.8,1,40,13.9,19.58,15.99,,13.96,,,6,2024,3
03/06/2024 01:00,35,19.8,3.5,32.6,11.8,19.58,15.81,,10.67,,,6,2024,3
03/06/2024 02:00,40,19.8,4,28.4,11.1,19.58,14.3,,9.44,,,6,2024,3
03/06/2024 03:00,48,10,3.5,56.6,11,19.58,14.3,,8.5,,,6,2024,3
03/06/2024 04:00,40,14.8,1.9,74.1,11,19.58,26.4,,7.82,,,6,2024,3
03/06/2024 05:00,12.4,10,1,86,11,17.82,33,,8.82,,,6,2024,3
03/06/2024 06:00,18,275,1,54.8,12.6,17.82,112.64,,9.65,,,6,2024,3
03/06/2024 07:00,8.65,27,1,40,11.5,17.5,150,,130.08,,,6,2024,3
03/06/2024 08:00,7.96,27,1,25.5,16,21.56,141.46,,250,,,6,2024,3
03/06/2024 09:00,18,27,1,28,25,21.56,110.3,,200.02,,,6,2024,3
03/06/2024 10:00,19.41,27,1,31,32.7,23.32,94.28,,190.04,,,6,2024,3
03/06/2024 11:00,18,27,1,60.7,26,21.56,74.3,,136.07,,,6,2024,3
03/06/2024 12:00,12.4,10,1,80.6,18,23.32,63.95,,122.96,,,6,2024,3
03/06/2024 13:00,12.4,10,1,69.8,26,23.32,53.88,,100.16,,,6,2024,3
03/06/2024 14:00,16,10,1,23.17,8.06,23.32,47.97,,80.04,,,6,2024,3
03/06/2024 15:00,15.1,10,1,12,8.06,21.56,57.05,,72.04,,,6,2024,3
03/06/2024 16:00,17.4,10,1,15.47,8.06,17.5,61.51,,72.07,,,6,2024,3
03/06/2024 17:00,12.5,10,1,37.71,8.06,17.5,56.54,,76.61,,,6,2024,3
03/06/2024 18:00,180,27,1,51,8.06,17.5,51.54,,109.56,,,6,2024,3
03/06/2024 19:00,55,10,1,60.31,8.06,17.5,44.33,,133.05,,,6,2024,3
03/06/2024 20:00,55,15,1,69.83,8.06,17.5,34.05,,182.37,,,6,2024,3
03/06/2024 21:00,55,15,1,52.5,8.06,17.5,25.3,,40.01,,,6,2024,3
03/06/2024 22:00,55,14.8,1,53.27,9.64,17.5,21.5,,15.17,,,6,2024,3
03/06/2024 23:00,62,3.99,1.46,33.65,9.64,16.06,10.78,,9.75,,,6,2024,3
04/06/2024 00:00,62,1.06,3.5,9.98,9.64,16.06,10.78,,4.41,,,6,2024,4
04/06/2024 01:00,55,5,5,25,8.44,16.06,10.78,,5.37,,,6,2024,4
04/06/2024 02:00,48,1,5,27.54,10.8,16.06,9.02,,1.84,,,6,2024,4
04/06/2024 03:00,40,1,4,46.13,9.62,17.5,9.02,,1.37,,,6,2024,4
04/06/2024 04:00,13.2,3.99,1.94,70.21,9.62,17.82,12.54,,1.91,,,6,2024,4
04/06/2024 05:00,18,10,1,81,9.62,17.5,14.3,,3.07,,,6,2024,4
04/06/2024 06:00,0,26,1,56.21,8.16,17.5,14.3,,14.48,,,6,2024,4
04/06/2024 07:00,20.63,177,1,42,8.16,16.06,28.6,,141.89,,,6,2024,4
04/06/2024 08:00,18,177,1,41.79,8.28,16.06,24.25,,173.33,,,6,2024,4
04/06/2024 09:00,16,150.18,1,31.35,8.16,16.06,22.22,,140.53,,,6,2024,4
04/06/2024 10:00,16,19.8,1,27.54,8.28,16.06,19.8,,110.88,,,6,2024,4
04/06/2024 11:00,16,24.8,1,27.54,8.44,20.46,15.63,,90.38,,,6,2024,4
04/06/2024 12:00,12.48,24.8,1,27.54,8.28,20.46,14.64,,79.36,,,6,2024,4
04/06/2024 13:00,85,10,1,27.54,8.16,19.1,16.5,,67.43,,,6,2024,4
04/06/2024 14:00,118.1,26,1,32.48,8.16,18.7,16.43,,55.41,,,6,2024,4
04/06/2024 15:00,230,26,1,61.03,8.16,18.7,16.5,,50.01,,,6,2024,4
04/06/2024 16:00,18,10,1,62.68,8.16,16.69,18.8,,86.02,,,6,2024,4
04/06/2024 17:00,0,26,1,56.22,8.16,16.06,18.7,,111.05,,,6,2024,4
04/06/2024 18:00,22.6,27,1,60.77,9.62,17.5,23.47,,128.45,,,6,2024,4
04/06/2024 19:00,18,82.05,1,37.45,9.62,16.1,25.43,,200.01,,,6,2024,4
04/06/2024 20:00,248,275,1,22,9.47,17.5,22,,250.04,,,6,2024,4
04/06/2024 21:00,18,27,1,20.78,8.28,18.72,18.7,,225.77,,,6,2024,4
04/06/2024 22:00,51.6,24.8,1,33.39,8.44,17.82,14.3,,200.01,,,6,2024,4
04/06/2024 23:00,40,42,1.88,72.04,8.44,26.4,8.8,,111.03,,,6,2024,4
05/06/2024 00:00,35,30,3.5,94,9.62,22.88,8,,27.75,,,6,2024,5
05/06/2024 01:00,35,27,4,98.39,8.44,24.64,8,,4.66,,,6,2024,5
05/06/2024 02:00,35,10,4,81,8.28,24.64,8,,2.79,,,6,2024,5
05/06/2024 03:00,35,10,3.5,71,7.27,21.12,8,,2.24,,,6,2024,5
05/06/2024 04:00,40,30,1.88,68.39,8.16,24.64,11,,1.58,,,6,2024,5
05/06/2024 05:00,67,97,1,61.38,7.27,15.62,12.1,,1.92,,,6,2024,5
05/06/2024 06:00,280,27,1,50.13,7.27,13.86,36.5,,4.56,,,6,2024,5
05/06/2024 07:00,8.9,110,1,43.2,7.27,13.86,50.73,,18.61,,,6,2024,5
05/06/2024 08:00,85,50,1,51.1,8.16,13.86,24.07,,146.88,,,6,2024,5
05/06/2024 09:00,77,50,1,52.28,7.27,19.8,15.4,,114.13,,,6,2024,5
05/06/2024 10:00,62,71,1,61.69,8.16,23.32,11,,55,,,6,2024,5
05/06/2024 11:00,62,88.28,1,81,7.27,32.12,9.9,,40,,,6,2024,5
05/06/2024 12:00,55,72.58,1,82.03,7.27,32.12,9.9,,23.61,,,6,2024,5
05/06/2024 13:00,40,67.59,1.44,63.35,7.27,28.6,9.9,,23.48,,,6,2024,5
05/06/2024 14:00,40,70.08,1.44,64.32,9.62,25.08,9.9,,12.78,,,6,2024,5
05/06/2024 15:00,40,71,1,32.13,10.14,23.32,9.9,,7.79,,,6,2024,5
05/06/2024 16:00,40,65.14,1,26.84,10.14,21.56,9.9,,5.28,,,6,2024,5
05/06/2024 17:00,48,37,1,21.49,7.27,18.04,9.9,,5.01,,,6,2024,5
05/06/2024 18:00,40,71.1,1,25.75,7.27,18.04,9.9,,5.34,,,6,2024,5
05/06/2024 19:00,48,71,1,25.59,6.09,16.28,9.9,,8.67,,,6,2024,5
05/06/2024 20:00,48,37,1,27.58,7.27,16.28,9.9,,11.3,,,6,2024,5
05/06/2024 21:00,48,71,1,29,8.16,16.28,7.7,,12.11,,,6,2024,5
05/06/2024 22:00,40,50,1,26.8,6.58,14.52,6.6,,12.41,,,6,2024,5
05/06/2024 23:00,62,27,1.9,20.84,7.27,7.5,6.6,,11.29,,,6,2024,5
06/06/2024 00:00,62,50,3.5,15.98,6.27,14.52,6.6,,7.36,,,6,2024,6
06/06/2024 01:00,62,37,4,10.8,10.59,17.5,6.6,,0.01,,,6,2024,6
06/06/2024 02:00,48,37,4,10.8,11.06,19.8,6.6,,2.22,,,6,2024,6
06/06/2024 03:00,48,42,3.5,11.98,12.47,19.8,6.6,,5.85,,,6,2024,6
06/06/2024 04:00,55,37,1.33,10.8,11.06,21.56,9.9,,7.87,,,6,2024,6
06/06/2024 05:00,77,97,1,11.98,11.06,19.58,12.1,,10.42,,,6,2024,6
06/06/2024 06:00,140,197.5,1,37.61,6.4,17.5,15.4,,12.98,,,6,2024,6
06/06/2024 07:00,180,220,1,61.1,6.75,17.5,21.31,,14.77,,,6,2024,6
06/06/2024 08:00,300,380,1,68.47,7.27,17.82,15.7,,48.05,,,6,2024,6
06/06/2024 09:00,300,140,1,60.96,7.68,17.82,14.3,,60.01,,,6,2024,6
06/06/2024 10:00,180,220,1,50.29,8.16,17.82,12.1,,45.01,,,6,2024,6
06/06/2024 11:00,140,177,1,29,7.27,17.5,12.1,,32.9,,,6,2024,6
06/06/2024 12:00,140,140,1,17.5,7.27,21.34,12.61,,14.83,,,6,2024,6
06/06/2024 13:00,67,110,1,21.16,8,20.76,12.1,,13.88,,,6,2024,6
06/06/2024 14:00,67,110,1,21,9.87,19.58,12.1,,12.65,,,6,2024,6
06/06/2024 15:00,55,123,1,18.1,9.87,16.06,12.1,,12.55,,,6,2024,6
06/06/2024 16:00,62,97,1,14.35,9.87,17.5,13.83,,13.09,,,6,2024,6
06/06/2024 17:00,62,82,1,18.35,9.87,16.06,12.1,,14.79,,,6,2024,6
06/06/2024 18:00,62,19.8,1,14.45,12.47,16.06,12.1,,17,,,6,2024,6
06/06/2024 19:00,67,19.8,1,12,15,16.06,12.1,,18.96,,,6,2024,6
06/06/2024 20:00,62,27,1,12.92,16.37,16.06,12.1,,22.71,,,6,2024,6
06/06/2024 21:00,67,27,1,12,17,16.06,9.9,,19.4,,,6,2024,6
06/06/2024 22:00,67,27,1,12,15,14.3,9.9,,18.78,,,6,2024,6
06/06/2024 23:00,48,30,1,12,15,19.8,7.23,,15.78,,,6,2024,6
07/06/2024 00:00,40,14.8,1.9,12,17,18.04,6,,12.45,,,6,2024,7
07/06/2024 01:00,40,9.8,4,11.4,10.61,18.04,6.88,,11.98,,,6,2024,7
07/06/2024 02:00,40,8,4,17.02,8,19.8,6,,11.48,,,6,2024,7
07/06/2024 03:00,48,3.99,3,27.56,8.34,19.8,6.73,,12.82,,,6,2024,7
07/06/2024 04:00,48,6,1.93,20.8,8.34,22.07,9.9,,14.71,,,6,2024,7
07/06/2024 05:00,67,71,1,19.99,8,17.82,13.42,,18.2,,,6,2024,7
07/06/2024 06:00,11.32,27,1,19.96,8,17.5,20.87,,21.86,,,6,2024,7
07/06/2024 07:00,9.43,140,1,20,8,17.5,26.05,,50.23,,,6,2024,7
07/06/2024 08:00,18,27,1,14.04,8,17.5,20.9,,119.05,,,6,2024,7
07/06/2024 09:00,16,140,1,19.96,12.47,17.5,21.99,,110.07,,,6,2024,7
07/06/2024 10:00,16,140,1,20.4,14,17.82,15.74,,86.3,,,6,2024,7
07/06/2024 11:00,180,140,1,22.87,11.06,17.82,19.8,,61,,,6,2024,7
07/06/2024 12:00,180,27,1,20,14,19.2,19.8,,85.48,,,6,2024,7
07/06/2024 13:00,180,27,1,40.74,14,17.82,17.4,,101.59,,,6,2024,7
07/06/2024 14:00,180,27,1,20,11.06,17.82,14.72,,95.54,,,6,2024,7
07/06/2024 15:00,16,27,1,33.81,11.06,17.82,13.42,,76,,,6,2024,7
07/06/2024 16:00,16,123,1,34.11,12,17.82,18.48,,80.01,,,6,2024,7
07/06/2024 17:00,10.3,177,1,32.16,12.47,17.82,13.42,,49,,,6,2024,7
07/06/2024 18:00,180,27,1,26.22,12.47,17.82,12.1,,80.77,,,6,2024,7
07/06/2024 19:00,195.9,108.87,1,31.34,13.76,17.82,12.1,,127.96,,,6,2024,7
07/06/2024 20:00,180,97,1,33.29,12.47,17.82,12.1,,190.05,,,6,2024,7
07/06/2024 21:00,180,123,1,37.24,12.47,17.82,10.91,,49.07,,,6,2024,7
07/06/2024 22:00,180,110,1.1,45.15,13.76,17.82,9.46,,45.75,,,6,2024,7
07/06/2024 23:00,55,10,1.1,63.01,12.47,26.84,15.23,,29.33,,,6,2024,7
08/06/2024 00:00,48,5,2.04,62,12.47,22.88,14.3,,23.13,,,6,2024,8
08/06/2024 01:00,62,5,5,38.25,12.47,22.88,9.94,,22.62,,,6,2024,8
08/06/2024 02:00,48,3.99,5,33.51,14,24.86,9.35,,21.77,,,6,2024,8
08/06/2024 03:00,48,3.99,3.5,19,14,22.88,9.97,,20.89,,,6,2024,8
08/06/2024 04:00,48,5,2,18.6,14,26.84,14.61,,20.59,,,6,2024,8
08/06/2024 05:00,55,9.8,1.29,20.24,8.71,21.34,16.5,,20.5,,,6,2024,8
08/06/2024 06:00,62,5,1.1,23.14,11.06,21.34,19.88,,20.82,,,6,2024,8
08/06/2024 07:00,53.6,19.8,1.1,28.88,11.06,21.34,18.56,,24.95,,,6,2024,8
08/06/2024 08:00,12.4,8,1.1,51.87,14.34,21.34,18.12,,28.32,,,6,2024,8
08/06/2024 09:00,12.4,8,1.29,51.88,12.47,21.34,15.4,,29.47,,,6,2024,8
08/06/2024 10:00,12.04,8,1.9,49,10.59,21.34,12.9,,15.1,,,6,2024,8
08/06/2024 11:00,13.5,10,2,38.24,10.59,26.84,12.13,,4.09,,,6,2024,8
08/06/2024 12:00,15.6,9.8,1.29,21.94,10.59,26.84,12.1,,4.09,,,6,2024,8
08/06/2024 13:00,12.4,19.8,1.1,22.13,10.59,26.84,12.1,,3.09,,,6,2024,8
08/06/2024 14:00,9.04,14.8,1.1,19.49,10.59,26.84,12.1,,3.62,,,6,2024,8
08/06/2024 15:00,10.46,10,1.1,17.25,10.59,21.34,12.1,,3.1,,,6,2024,8
08/06/2024 16:00,18,10,1.1,18.58,10.59,21.34,16.5,,4.99,,,6,2024,8
08/06/2024 17:00,180,8,1.1,23.26,10.59,21.34,17.75,,15.5,,,6,2024,8
08/06/2024 18:00,180,8,1.1,25,10.59,21.34,19.69,,29.46,,,6,2024,8
08/06/2024 19:00,67,8,1.1,26.36,10.59,21.34,17.62,,69.03,,,6,2024,8
08/06/2024 20:00,77,27,1.1,43.05,10.59,21.34,18.98,,60.01,,,6,2024,8
08/06/2024 21:00,48,10,1.1,34.91,10.59,21.34,16.41,,26.08,,,6,2024,8
08/06/2024 22:00,48,9.8,1.1,25.78,14.34,21.34,15.43,,52.86,,,6,2024,8
08/06/2024 23:00,40,26,1.1,27.2,14.04,15.4,10,,20.6,,,6,2024,8
09/06/2024 00:00,35,14.8,2.04,16.17,11.06,14.3,10,,18.13,,,6,2024,9
09/06/2024 01:00,40,8,8,11,8.74,13.2,9.02,,15.33,,,6,2024,9
09/06/2024 02:00,25,5,8,15.98,9.87,12.5,9.02,,12.95,,,6,2024,9
09/06/2024 03:00,35,5,8,25.98,8.34,12.5,9.02,,9.03,,,6,2024,9
09/06/2024 04:00,40,8,7.2,41.63,10.96,12.1,11.45,,4.99,,,6,2024,9
09/06/2024 05:00,48,8,3.5,26.48,10.96,12.1,11.96,,4.09,,,6,2024,9
09/06/2024 06:00,55,5,3,21.17,8.34,12,12.54,,1.87,,,6,2024,9
09/06/2024 07:00,55,5,3,18.77,8.34,12.1,9.9,,0.72,,,6,2024,9
09/06/2024 08:00,12.4,5,2.97,18.77,8.31,17.5,5.45,,0.78,,,6,2024,9
09/06/2024 09:00,12.4,5,4,18.36,8.71,22.74,5.28,,-0.13,,,6,2024,9
09/06/2024 10:00,12.5,5,4,18.77,9.35,22.88,5.28,,-2.01,,,6,2024,9
09/06/2024 11:00,10.49,5,4,21.17,10.12,24.88,5.28,,-5,,,6,2024,9
09/06/2024 12:00,85,8,4,22.18,11.06,25.74,5.28,,-6.55,,,6,2024,9
09/06/2024 13:00,85,10,4,18.77,10.69,17.5,5.28,,-2.45,,,6,2024,9
09/06/2024 14:00,77,12,2.97,18.77,12.72,17.5,5.28,,-3,,,6,2024,9
09/06/2024 15:00,77,10,1.9,18.77,13.25,17.5,5.94,,-5.16,,,6,2024,9
09/06/2024 16:00,50.3,8,1.29,21.17,12.93,9.9,10.78,,-6.58,,,6,2024,9
09/06/2024 17:00,35,10,1.1,22,12.47,9.9,10.89,,-4.99,,,6,2024,9
09/06/2024 18:00,35,9.8,1.1,22,14.04,9.9,12.54,,-0.59,,,6,2024,9
09/06/2024 19:00,40,8,1.1,21.6,14.04,10,10.78,,6.1,,,6,2024,9
09/06/2024 20:00,55,26,1.1,21.6,17.02,8.8,10.82,,13.02,,,6,2024,9
09/06/2024 21:00,39,10,1.1,18.71,16.26,7.7,12.21,,12.74,,,6,2024,9
09/06/2024 22:00,35,8,1.3,20.46,19.02,7.5,9.39,,17.45,,,6,2024,9
09/06/2024 23:00,48,10,2.04,20.46,17.02,10.78,5,,16.68,,,6,2024,9
10/06/2024 00:00,48,8,2.41,20.46,10.96,12.5,5,,15.82,,,6,2024,10
10/06/2024 01:00,48,5,5,23.98,10.96,12.54,5,,14.69,,,6,2024,10
10/06/2024 02:00,40,3.99,5,13.5,9.87,12.54,5,,12.81,,,6,2024,10
10/06/2024 03:00,40,1,3.5,17.3,9.87,12.54,6,,11.86,,,6,2024,10
10/06/2024 04:00,51.6,1.66,3,16.56,8.74,12.5,9.02,,10.98,,,6,2024,10
10/06/2024 05:00,62,5,2.04,18.71,13.58,13.2,12.54,,15.29,,,6,2024,10
10/06/2024 06:00,62,10,1.9,18.71,13.58,14.3,12.78,,27.68,,,6,2024,10
10/06/2024 07:00,62,5,1.9,18.71,13.58,13.2,14.54,,31.22,,,6,2024,10
10/06/2024 08:00,62,10,1.9,18.71,11.37,13.2,15.4,,80.4,,,6,2024,10
10/06/2024 09:00,62.86,12,1.9,18.71,14.8,13.2,15.4,,84.99,,,6,2024,10
10/06/2024 10:00,62.86,12,1.3,13.58,15.06,12.5,12.1,,70.01,,,6,2024,10
10/06/2024 11:00,62,14.8,1.3,13.58,13.58,12.5,19.53,,50.93,,,6,2024,10
10/06/2024 12:00,55,8,1.3,13.58,9.87,12.1,20.68,,63.63,,,6,2024,10
10/06/2024 13:00,56.5,8,1.3,14.45,9.87,12.1,17.45,,41,,,6,2024,10
10/06/2024 14:00,55,10,1.3,13.58,11.16,12.1,16.96,,32.03,,,6,2024,10
10/06/2024 15:00,50.3,9.8,1.3,13.58,14.81,12.1,15.7,,32,,,6,2024,10
10/06/2024 16:00,57.4,8,1.3,13.58,17.02,12.1,34.08,,31.83,,,6,2024,10
10/06/2024 17:00,67,8,1.3,9.8,23.82,12.1,32.83,,32.9,,,6,2024,10
10/06/2024 18:00,62,8,1.3,10.27,29.88,12.5,29.31,,32.85,,,6,2024,10
10/06/2024 19:00,62,8,1.29,10.86,29.88,12.5,26.4,,62.05,,,6,2024,10
10/06/2024 20:00,48,10,1.29,10.86,30.57,12.5,27.83,,59.01,,,6,2024,10
10/06/2024 21:00,40,10,1.3,11.63,29.88,12.5,22.88,,33.4,,,6,2024,10
10/06/2024 22:00,40,9.8,2.68,9.8,23.82,14.3,12.56,,32.41,,,6,2024,10
10/06/2024 23:00,48,19.8,2.68,9.8,23.82,24.2,14.16,,31.5,,,6,2024,10
11/06/2024 00:00,55,19.8,3,9.8,22.96,24.2,12.98,,27.41,,,6,2024,11
11/06/2024 01:00,62,14.8,5,8.92,23.82,27.5,12.98,,30.57,,,6,2024,11
11/06/2024 02:00,62,8,5,9.8,22.96,27.5,12.98,,29.99,,,6,2024,11
11/06/2024 03:00,67,8,3.5,9.8,26.77,27.5,12.98,,29.92,,,6,2024,11
11/06/2024 04:00,62.7,9.8,2.8,9.8,22.96,30.8,12.98,,29.93,,,6,2024,11
11/06/2024 05:00,62,27,2.8,10.27,23.82,37.4,33,,31.51,,,6,2024,11
11/06/2024 06:00,55,50,2.8,9.8,23.82,34.1,36.96,,37.5,,,6,2024,11
11/06/2024 07:00,62,33,2.8,10,22.96,34.1,53.27,,75.34,,,6,2024,11
11/06/2024 08:00,62,27,2.8,10.27,22.96,14.3,60.77,,102.48,,,6,2024,11
11/06/2024 09:00,67,27,2.8,10.27,22.96,14.3,52.02,,91.94,,,6,2024,11
11/06/2024 10:00,67,27,2.99,10,24,15,36.96,,68.27,,,6,2024,11
11/06/2024 11:00,77,27,3,9.8,26.77,15.4,39.6,,56.06,,,6,2024,11
11/06/2024 12:00,77,24.8,2.8,9.8,26.77,15.4,39.6,,48,,,6,2024,11
11/06/2024 13:00,55,27,2.68,8,20,15.4,36.76,,51.73,,,6,2024,11
11/06/2024 14:00,77,27,2.68,7.97,22.96,15.4,34.32,,51.5,,,6,2024,11
11/06/2024 15:00,85,27,2.68,7.97,20,16.5,28.42,,48,,,6,2024,11
11/06/2024 16:00,48,27,2.8,8,22.96,17.6,56.86,,42.01,,,6,2024,11
11/06/2024 17:00,55,50,2.8,8,20,16.5,45.94,,54,,,6,2024,11
11/06/2024 18:00,67,42,2.8,6.97,22.96,17.6,34.32,,37.97,,,6,2024,11
11/06/2024 19:00,67,33,1.81,7.97,22.96,18.7,24.21,,71.65,,,6,2024,11
11/06/2024 20:00,62,71,1.81,8.39,22.96,18.7,34.66,,114.13,,,6,2024,11
11/06/2024 21:00,55,50,1.9,8,23.82,18.7,31.89,,123.19,,,6,2024,11
11/06/2024 22:00,55,27,2.9,8,22.96,18.7,25.39,,119.44,,,6,2024,11
11/06/2024 23:00,55,27,3,8,22.96,17.5,10.36,,101.1,,,6,2024,11
12/06/2024 00:00,56.3,19.8,4,8,22.96,18,10,,49.14,,,6,2024,12
12/06/2024 01:00,55,10,5,8.44,23.82,18,5,,32.4,,,6,2024,12
12/06/2024 02:00,55,9.8,8,9.4,18.02,18,5,,31.8,,,6,2024,12
12/06/2024 03:00,62,8,3.5,8,17.34,18,5.4,,30.64,,,6,2024,12
12/06/2024 04:00,61.1,3.99,2.9,10,17.34,66.7,8,,30.93,,,6,2024,12
12/06/2024 05:00,10.7,9.8,2.9,8,17.34,36,12.8,,31.72,,,6,2024,12
12/06/2024 06:00,10.5,27,2.9,9.4,19,8,12.8,,36.01,,,6,2024,12
12/06/2024 07:00,15,140,2.9,7.87,21.84,7.8,14.4,,124.84,,,6,2024,12
12/06/2024 08:00,15,82,3,6.82,21.84,8,14.4,,145.04,,,6,2024,12
12/06/2024 09:00,12.4,217.25,2.9,10.42,22.87,12,10,,133.87,,,6,2024,12
12/06/2024 10:00,12.4,217.25,3,11.64,20.34,16,10,,106,,,6,2024,12
12/06/2024 11:00,12.4,50,3,13.27,22.87,15,10,,84.39,,,6,2024,12
12/06/2024 12:00,9.71,27,3.5,29.06,14.54,13,10,,62.08,,,6,2024,12
12/06/2024 13:00,9.43,27,2.9,29.42,14.54,12.5,13.29,,59.77,,,6,2024,12
12/06/2024 14:00,7.4,27,3,32.7,14.54,12.5,14.59,,50.85,,,6,2024,12
12/06/2024 15:00,7.4,27,3,29.42,16.37,11,24.99,,46.01,,,6,2024,12
12/06/2024 16:00,12.42,27,3,15.82,20.34,7.8,27.54,,49.99,,,6,2024,12
12/06/2024 17:00,10.1,27,2.9,14.35,20.34,7.8,53.67,,62.02,,,6,2024,12
12/06/2024 18:00,15.1,10,2.9,14.35,20.34,7.8,61,,107.41,,,6,2024,12
12/06/2024 19:00,12.4,10,2.56,16.22,22.87,7.8,40.58,,125,,,6,2024,12
12/06/2024 20:00,13.5,27,2.56,14.04,20.34,10,37.4,,140.02,,,6,2024,12
12/06/2024 21:00,300,27,2.9,15.67,20.34,17.5,21,,154.74,,,6,2024,12
12/06/2024 22:00,62,27,3,22.87,16.37,17.5,9,,153.08,,,6,2024,12
12/06/2024 23:00,85,82,3.5,21,23.58,17.5,10,,134.96,,,6,2024,12
13/06/2024 00:00,55,42,5,21.5,22.18,17.5,5,,41.19,,,6,2024,13
13/06/2024 01:00,55,42,5,18.9,22.18,17.5,5,,49.67,,,6,2024,13
13/06/2024 02:00,55,10,15,20.5,22.18,17.5,5,,46.6,,,6,2024,13
13/06/2024 03:00,55,8,15,26.07,30,17.5,6.6,,48,,,6,2024,13
13/06/2024 04:00,13.18,27,7.2,20,30.78,12.5,10,,45.77,,,6,2024,13
13/06/2024 05:00,17.09,177,3.5,11.4,30.78,12.5,25.02,,42.01,,,6,2024,13
13/06/2024 06:00,16.6,275,5,15.98,37.1,12.5,80.25,,102.62,,,6,2024,13
13/06/2024 07:00,180,275,5,25,26.14,8,83.49,,180.08,,,6,2024,13
13/06/2024 08:00,243.8,123,5,27,18.77,8,52.58,,299.62,,,6,2024,13
13/06/2024 09:00,150,140,5,31.37,26,7.8,53.24,,148.58,,,6,2024,13
13/06/2024 10:00,132.8,177,4,20.99,16.37,7.5,45.02,,91.07,,,6,2024,13
13/06/2024 11:00,18,123,4,19.64,16.37,10,17.2,,113.02,,,6,2024,13
13/06/2024 12:00,12.4,14.8,3.09,23.17,19.59,10,15.21,,98.96,,,6,2024,13
13/06/2024 13:00,12.4,20,2,25.35,18.4,8,23.45,,128.01,,,6,2024,13
13/06/2024 14:00,14.38,27,2.38,23.48,15.5,8,32.02,,128,,,6,2024,13
13/06/2024 15:00,18,27,3,22.38,20.34,8,36.74,,180.05,,,6,2024,13
13/06/2024 16:00,13.4,26,3,22.57,17.86,8,44.29,,113.04,,,6,2024,13
13/06/2024 17:00,18,27,3.09,22.5,25,8,64.05,,111.4,,,6,2024,13
13/06/2024 18:00,18,275,3,21.27,23.58,8,65.88,,140.15,,,6,2024,13
13/06/2024 19:00,230,27,1.6,22.68,18.77,12.5,68.39,,180.07,,,6,2024,13
13/06/2024 20:00,280,222.76,1.6,24.09,19.5,12.5,55.44,,266.99,,,6,2024,13
13/06/2024 21:00,155.04,82,1.95,18.15,17.96,12.5,15.61,,167.22,,,6,2024,13
13/06/2024 22:00,77,50,1.9,20.99,26,12.5,6,,162.96,,,6,2024,13
13/06/2024 23:00,58.8,8,3,20,30,10,10,,60.03,,,6,2024,13
14/06/2024 00:00,35,8,3.5,14,30,10,5,,40.43,,,6,2024,14
14/06/2024 01:00,35,8,5,16.5,32.7,12,5,,34.07,,,6,2024,14
14/06/2024 02:00,35,1,5.68,24,30,10,5,,33.56,,,6,2024,14
14/06/2024 03:00,55,1,5,20.05,16.56,10,5,,33.1,,,6,2024,14
14/06/2024 04:00,60.7,2,3.5,20.05,17,10,10,,32.92,,,6,2024,14
14/06/2024 05:00,87.6,10,2.54,20.05,20,8,41.27,,33.26,,,6,2024,14
14/06/2024 06:00,180,27,2,15,16.56,10,75.33,,35.74,,,6,2024,14
14/06/2024 07:00,171.6,82,2.54,15,16.56,7.8,78.24,,86.38,,,6,2024,14
14/06/2024 08:00,140,27,2.54,20.05,19.52,7.8,73.54,,139.99,,,6,2024,14
14/06/2024 09:00,140,27,1.9,18.47,16,7.5,57.24,,180.07,,,6,2024,14
14/06/2024 10:00,18,10,1.9,16.66,15.07,7.5,50.35,,161.94,,,6,2024,14
14/06/2024 11:00,12.4,5,2.54,20.05,17.3,8,20,,139.93,,,6,2024,14
14/06/2024 12:00,9.18,5,2.54,17.87,19.52,8,20,,100,,,6,2024,14
14/06/2024 13:00,85,5,1.9,13,16.92,10,23.45,,95.41,,,6,2024,14
14/06/2024 14:00,77,8,1.9,12,15.07,10,20,,99.99,,,6,2024,14
14/06/2024 15:00,140,27,2.54,14,15.07,10,31.85,,84.02,,,6,2024,14
14/06/2024 16:00,140,20,1.9,16.28,15.07,10,38.72,,84.03,,,6,2024,14
14/06/2024 17:00,160,27,1.9,15,12,10,64.05,,84.03,,,6,2024,14
14/06/2024 18:00,180,10,1.9,14,20,10,62.99,,86.66,,,6,2024,14
14/06/2024 19:00,140,10,1.34,13.77,20.46,10,68.39,,180.09,,,6,2024,14
14/06/2024 20:00,74.7,27,1.71,8.74,30,12,59.44,,145.75,,,6,2024,14
14/06/2024 21:00,55,50,1.34,12.6,34,12.5,15.61,,52.14,,,6,2024,14
14/06/2024 22:00,55.4,10,3,15,20.46,12.5,6,,48,,,6,2024,14
14/06/2024 23:00,40,9.8,3.5,16,16.92,10,18.13,,34.64,,,6,2024,14
15/06/2024 00:00,40,8,5,16.37,16.22,10,15.57,,31.03,,,6,2024,15
15/06/2024 01:00,40,8,9.46,20,16.22,10,14.83,,34.13,,,6,2024,15
15/06/2024 02:00,40.44,1.4,8,12,13.76,10,14.5,,32.79,,,6,2024,15
15/06/2024 03:00,40,1,13,14,15,10,14.06,,29.97,,,6,2024,15
